playerID,H,2B,3B,HR,RBI,R,BB,SO,GIDP,IBB,HBP,SB,CS,AB,PA,AVG,OBP,SLG,OPS,ISO,wOBA,wRAA,K%,BB%,K:BB,BABIP,,,,,,
coghlch01,102,23,4,8,40,45,38,84,7,2,3,6,3,392,437,0.260,0.330,0.401,0.731,0.140,0.325,5.1,19.22%,8.70%,2.21,0.313,,,,,,
colabch01,69,14,1,9,42,30,27,87,6,1,2,2,2,298,328,0.232,0.300,0.376,0.676,0.144,0.301,-2.3,26.52%,8.23%,3.22,0.297,,,,,,
collity01,50,9,1,5,24,24,17,43,5,1,2,3,1,193,213,0.259,0.325,0.394,0.719,0.135,0.321,1.8,20.19%,7.98%,2.53,0.310,,,,,,
colonch01,55,13,2,5,25,27,18,42,5,1,2,5,1,203,225,0.271,0.336,0.429,0.765,0.158,0.338,4.9,18.67%,8.00%,2.33,0.321,,,,,,
colvity01,67,15,4,9,38,35,17,74,5,1,2,4,1,261,282,0.257,0.307,0.448,0.755,0.192,0.330,4.4,26.24%,6.03%,4.35,0.326,,,,,,
congeha01,78,17,1,8,35,36,29,79,8,2,4,2,2,320,356,0.244,0.314,0.378,0.693,0.134,0.310,0.1,22.19%,8.15%,2.72,0.300,,,,,,
conrabr01,43,10,1,6,24,21,17,55,4,1,1,3,1,196,217,0.219,0.285,0.372,0.657,0.153,0.293,-2.9,25.35%,7.83%,3.24,0.274,,,,,,
constjo01,47,8,1,4,20,23,16,42,4,2,1,5,3,186,205,0.253,0.315,0.371,0.686,0.118,0.309,-0.2,20.49%,7.80%,2.63,0.307,,,,,,
coopeda01,50,11,1,6,21,24,14,38,3,1,2,3,1,183,200,0.273,0.332,0.443,0.774,0.169,0.341,4.9,19.00%,7.00%,2.71,0.317,,,,,,
corpoca01,70,11,1,10,34,32,22,71,6,1,5,2,1,285,316,0.246,0.311,0.396,0.707,0.151,0.315,1.1,22.47%,6.96%,3.23,0.294,,,,,,
costami01,45,9,1,5,23,23,16,42,4,1,2,4,1,179,200,0.251,0.320,0.397,0.716,0.145,0.319,1.4,21.00%,8.00%,2.63,0.303,,,,,,
cousisc01,44,9,1,5,20,23,16,43,4,2,1,3,1,182,201,0.242,0.307,0.385,0.691,0.143,0.309,-0.1,21.39%,7.96%,2.69,0.291,,,,,,
cowgico01,81,13,2,8,33,43,29,87,6,1,3,5,2,327,363,0.248,0.315,0.373,0.688,0.125,0.307,-0.8,23.97%,7.99%,3.00,0.315,,,,,,
cozarza01,120,24,3,10,45,60,28,93,13,2,4,4,1,492,533,0.244,0.290,0.366,0.656,0.122,0.291,-7.9,17.45%,5.25%,3.32,0.283,,,,,,
craigal01,126,26,1,13,71,59,38,101,13,1,6,3,1,462,509,0.273,0.336,0.418,0.754,0.145,0.334,9.5,19.84%,7.47%,2.66,0.325,,,,,,
crawfbr01,121,24,5,9,57,54,48,113,7,7,3,4,3,480,537,0.252,0.324,0.379,0.703,0.127,0.317,3.0,21.04%,8.94%,2.35,0.313,,,,,,
crawfca02,112,22,3,8,44,60,24,69,6,1,5,17,4,398,431,0.281,0.330,0.412,0.742,0.131,0.328,6.0,16.01%,5.57%,2.88,0.324,,,,,,
crispco01,118,22,3,13,52,71,54,69,6,2,1,21,4,463,526,0.255,0.334,0.400,0.734,0.145,0.327,7.0,13.12%,10.27%,1.28,0.276,,,,,,
croncj01,78,16,1,11,42,37,20,75,10,1,2,3,1,304,327,0.257,0.307,0.424,0.731,0.168,0.322,3.0,22.94%,6.12%,3.75,0.307,,,,,,
crowetr01,48,10,1,4,21,24,19,45,4,1,1,5,1,197,218,0.244,0.313,0.365,0.679,0.122,0.304,-1.0,20.64%,8.72%,2.37,0.297,,,,,,
cruzlu01,49,10,0,4,23,23,12,37,5,1,2,2,1,202,219,0.243,0.292,0.351,0.643,0.109,0.287,-3.9,16.89%,5.48%,3.08,0.280,,,,,,
cruzne02,140,30,1,28,87,72,46,125,13,4,4,6,3,530,585,0.264,0.328,0.483,0.811,0.219,0.355,20.8,21.37%,7.86%,2.72,0.297,,,,,,
cruzto03,62,14,1,4,31,29,19,55,10,2,2,2,3,264,288,0.235,0.291,0.341,0.632,0.106,0.284,-5.9,19.10%,6.60%,2.89,0.283,,,,,,
cuddymi01,96,22,2,13,50,47,28,65,9,2,1,6,2,324,357,0.296,0.354,0.497,0.851,0.201,0.372,17.4,18.21%,7.84%,2.32,0.337,,,,,,
culbech01,71,13,2,6,36,32,21,79,9,2,4,6,2,297,327,0.239,0.298,0.357,0.655,0.118,0.294,-4.2,24.16%,6.42%,3.76,0.307,,,,,,
